mag,longitude,latitude,depth,log_soil_polygon_hectares,month_sin,month_cos,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,day,tsunami,magtype,aez,soil_series_grouped,soil_desc_grouped,depth_category
4.2,120.641,17.711,41.0,11.228662677843246,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,24,0,mb,Highlands,Other,Other,Shallow
5.1,120.708,18.112,98.0,12.805223407316229,1.0,6.123233995736766e-17,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,6,0,mb,Lowlands,San Manuel,San Manuel silt loam,Intermediate
5.4,124.086,6.639,23.0,10.992997336530278,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.7818314824680299,0.6234898018587334,15,0,mb,Lowlands,Umingan,Other,Shallow
4.8,124.96,12.576,57.0,9.586007556617934,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,19,0,mb,Lowlands,Other,Other,Shallow
4.7,121.1,18.501,79.0,15.784614769658228,1.2246467991473532e-16,-1.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,15,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Intermediate
4.6,125.575,6.079,95.0,12.804010321873838,-0.4999999999999997,-0.8660254037844388,0.7071067811865476,-0.7071067811865475,0.0,1.0,2,0,mb,Uplands,Malalag,Malalag loam,Intermediate
6.0,125.433,12.271,44.0,12.905091106807015,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,3,0,ms,Highlands,Catbalogan,Catbalogan clay loam,Shallow
6.5,125.33,12.205,33.0,12.905091106807015,-0.4999999999999997,-0.8660254037844388,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,3,0,ms,Highlands,Catbalogan,Catbalogan clay loam,Shallow
5.4,125.396,12.277,51.0,12.905091106807015,-0.4999999999999997,-0.8660254037844388,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,3,0,mb,Highlands,Catbalogan,Catbalogan clay loam,Shallow
5.3,125.393,12.14,56.0,12.905091106807015,-0.4999999999999997,-0.8660254037844388,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,3,0,mb,Highlands,Catbalogan,Catbalogan clay loam,Shallow
5.2,125.277,12.269,33.0,12.905091106807015,-0.4999999999999997,-0.8660254037844388,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,3,0,mb,Highlands,Catbalogan,Catbalogan clay loam,Shallow
5.0,125.236,12.187,60.0,12.905091106807015,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,4,0,mb,Highlands,Catbalogan,Catbalogan clay loam,Shallow
5.2,125.464,12.232,33.0,12.905091106807015,-0.4999999999999997,-0.8660254037844388,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,13,0,mb,Highlands,Catbalogan,Catbalogan clay loam,Shallow
5.2,125.388,11.988,33.0,12.905091106807015,-0.4999999999999997,-0.8660254037844388,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,26,0,mb,Highlands,Catbalogan,Catbalogan clay loam,Shallow
4.6,120.764,18.268,6.0,10.924099084835902,-0.8660254037844385,-0.5000000000000004,-0.9659258262890683,-0.25881904510252063,0.0,1.0,6,0,mb,Highlands,Cervantes,Other,Shallow
5.1,121.977,16.444,64.0,15.784614769658228,-0.8660254037844385,-0.5000000000000004,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,24,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
5.2,125.442,12.263,33.0,12.905091106807015,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,24,0,mb,Highlands,Catbalogan,Catbalogan clay loam,Shallow
4.5,120.521,15.387,25.0,11.312443598120721,-0.8660254037844385,-0.5000000000000004,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,31,0,mb,Uplands,Other,Other,Shallow
5.8,126.135,9.159,68.0,11.68946593124052,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,13,0,mb,Uplands,Matho,Matho clay,Shallow
5.1,125.092,11.626,99.0,13.57646767531825,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,23,0,mb,Uplands,Faraon,Faraon clay,Intermediate
4.9,120.793,13.342,33.0,14.498784339188246,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,27,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
5.0,125.617,9.725,82.0,9.95818627511116,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.7818314824680299,0.6234898018587334,7,0,mb,Highlands,Other,Other,Intermediate
5.0,126.23,8.945,83.0,11.68946593124052,-0.5000000000000004,0.8660254037844384,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,16,0,mb,Uplands,Matho,Matho clay,Intermediate
4.5,125.266,12.46,33.0,9.435628695684855,-2.4492935982947064e-16,1.0,0.0,1.0,-0.7818314824680299,0.6234898018587334,30,0,mb,Uplands,Lugo,Other,Shallow
4.6,125.654,6.13,138.0,12.804010321873838,0.49999999999999994,0.8660254037844387,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,10,0,mb,Uplands,Malalag,Malalag loam,Intermediate
5.3,126.255,8.968,53.0,11.68946593124052,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0.0,1.0,4,0,mb,Uplands,Matho,Matho clay,Shallow
5.1,125.112,6.24,28.0,11.250673563168917,0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063,0.0,1.0,4,0,mb,Uplands,Other,Other,Shallow
5.2,119.773,15.933,65.0,12.314983738588817,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,9,0,mb,Uplands,Bolinao,Bolinao clay loam,Shallow
6.1,122.116,13.909,17.0,11.319927972965992,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,19,0,ms,Highlands,Other,Other,Shallow
4.9,125.681,9.307,48.0,15.784614769658228,1.0,6.123233995736766e-17,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,12,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.9,125.846,9.297,76.0,11.392990223234573,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,14,0,mb,Highlands,Kabatohan,Kabatohan loam,Intermediate
4.6,125.44,5.79,197.0,12.804010321873838,0.8660254037844387,-0.4999999999999998,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,6,0,mb,Uplands,Malalag,Malalag loam,Intermediate
5.4,120.646,13.832,123.0,11.981893965548842,0.8660254037844387,-0.4999999999999998,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,16,0,mb,Uplands,Sibul,Sibul clay,Intermediate
4.6,125.4,11.136,102.0,11.804012218310172,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,7,0,mb,Highlands,Luisiana,Luisiana clay,Intermediate
4.7,125.668,8.857,46.0,12.098146706162929,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.43388373911755823,-0.900968867902419,9,0,mb,Highlands,Camansa,Camansa clay,Shallow
5.3,124.122,10.077,592.0,12.884008925230377,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.0,1.0,13,0,mb,Lowlands,Hydrosol,Hydrosol,Deep
5.0,122.978,8.163,77.0,11.45502146555595,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,21,0,mb,Highlands,Other,Other,Intermediate
4.6,125.745,8.851,50.0,12.098146706162929,1.2246467991473532e-16,-1.0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,15,0,mb,Highlands,Camansa,Camansa clay,Shallow
5.0,121.075,18.293,33.0,15.784614769658228,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,21,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.3,120.787,13.374,108.0,14.498784339188246,-0.4999999999999997,-0.8660254037844388,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,3,0,mb,Highlands,Rough mountain land,Rough mountain land,Intermediate
4.4,121.032,17.855,52.0,15.784614769658228,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,23,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.9,120.692,18.458,33.0,12.314983738588817,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,16,0,mb,Uplands,Bolinao,Bolinao clay loam,Shallow
4.9,125.906,9.326,88.0,11.392990223234573,-0.8660254037844385,-0.5000000000000004,-0.25881904510252157,0.9659258262890681,0.0,1.0,26,0,mb,Highlands,Kabatohan,Kabatohan loam,Intermediate
4.8,122.092,16.138,45.0,11.401184197400257,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,18,0,mb,Highlands,Antipolo,Other,Shallow
5.2,120.565,13.481,41.0,14.498784339188246,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,23,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
4.1,123.197,9.973,59.0,11.014603221785341,-0.5000000000000004,0.8660254037844384,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,5,0,mb,Lowlands,Other,Other,Shallow
4.7,123.812,7.799,625.0,10.36286077660641,-0.5000000000000004,0.8660254037844384,0.9659258262890683,-0.25881904510252063,0.0,1.0,11,0,mb,Uplands,Other,Other,Deep
4.7,121.277,16.997,67.0,9.851610923936992,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.0,1.0,9,0,mb,Uplands,Other,Other,Shallow
5.6,124.075,8.017,623.0,11.90975453859538,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,23,0,mb,Uplands,Adtuyon,Other,Deep
4.9,125.997,9.264,100.0,12.805223407316229,1.0,6.123233995736766e-17,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,12,0,mb,Lowlands,San Manuel,San Manuel silt loam,Intermediate
3.7,121.063,13.828,250.0,10.633284011059697,1.0,6.123233995736766e-17,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,25,0,mb,Uplands,Ibaan,Ibaan loam,Intermediate
5.7,125.384,5.677,225.0,12.804010321873838,0.8660254037844387,-0.4999999999999998,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,13,0,mb,Uplands,Malalag,Malalag loam,Intermediate
4.9,124.085,6.688,73.0,10.992997336530278,0.8660254037844387,-0.4999999999999998,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,17,0,mb,Lowlands,Umingan,Other,Intermediate
4.9,126.152,9.178,90.0,11.68946593124052,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,30,0,mb,Uplands,Matho,Matho clay,Intermediate
5.8,125.382,12.267,36.0,12.905091106807015,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,13,0,ms,Highlands,Catbalogan,Catbalogan clay loam,Shallow
5.4,120.647,13.94,134.0,11.981893965548842,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,18,0,mb,Uplands,Sibul,Sibul clay,Intermediate
4.7,122.159,17.29,77.0,15.784614769658228,1.2246467991473532e-16,-1.0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,19,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Intermediate
4.4,120.957,12.882,53.0,14.498784339188246,1.2246467991473532e-16,-1.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,23,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
4.2,125.9,7.405,71.0,13.279016894248912,1.2246467991473532e-16,-1.0,-0.25881904510252157,0.9659258262890681,0.0,1.0,23,0,mb,Highlands,Camansa,Camasan sandy clay loam,Intermediate
5.0,124.875,6.463,403.0,11.250673563168917,-0.4999999999999997,-0.8660254037844388,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,19,0,mb,Uplands,Other,Other,Deep
4.8,120.532,16.89,33.0,11.874172790766588,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0.0,1.0,18,0,mb,Highlands,Other,Other,Shallow
4.9,125.16,11.804,105.0,13.57646767531825,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,22,0,mb,Uplands,Faraon,Faraon clay,Intermediate
5.1,125.02,12.236,71.0,15.784614769658228,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,7,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Intermediate
4.5,121.566,16.865,53.0,11.505278888558642,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,0.0,1.0,15,0,mb,Lowlands,Other,Other,Shallow
5.0,121.925,14.21,33.0,12.314983738588817,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,5,0,mb,Uplands,Bolinao,Bolinao clay loam,Shallow
5.7,122.587,9.776,14.0,11.916880620780644,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.0,1.0,15,0,mb,Uplands,Other,Other,Shallow
5.2,124.198,6.242,75.0,15.784614769658228,-2.4492935982947064e-16,1.0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,22,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Intermediate
5.1,124.876,7.322,46.0,15.784614769658228,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,25,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.9,125.941,9.838,76.0,12.826394179590693,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,mb,Uplands,Bolinao,Bolinao clay,Intermediate
4.7,122.648,10.816,60.0,11.163630253177683,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,20,0,mb,Lowlands,Other,Other,Shallow
4.5,125.211,11.189,87.0,10.356962132508329,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,12,0,mb,Highlands,Other,Other,Intermediate
5.2,126.038,8.586,33.0,12.314983738588817,1.0,6.123233995736766e-17,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,20,0,mb,Uplands,Bolinao,Bolinao clay loam,Shallow
5.4,125.926,8.564,33.0,10.031500589953927,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,21,0,mb,Lowlands,Other,Other,Shallow
5.2,125.706,8.331,59.0,15.784614769658228,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,25,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
5.0,125.415,12.22,33.0,12.905091106807015,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,23,0,mb,Highlands,Catbalogan,Catbalogan clay loam,Shallow
5.3,120.526,13.506,67.0,14.498784339188246,0.49999999999999994,-0.8660254037844387,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,4,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
4.7,120.453,13.485,61.0,14.498784339188246,0.49999999999999994,-0.8660254037844387,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,5,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
5.2,126.268,8.926,76.0,11.68946593124052,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,8,0,mb,Uplands,Matho,Matho clay,Intermediate
5.3,126.18,6.645,62.0,12.804010321873838,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,19,0,mb,Uplands,Malalag,Malalag loam,Shallow
4.6,120.977,18.323,33.0,15.784614769658228,0.49999999999999994,-0.8660254037844387,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,27,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.8,120.527,16.858,101.0,15.784614769658228,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,28,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Intermediate
5.3,125.981,8.507,31.0,10.031500589953927,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,5,0,mb,Lowlands,Other,Other,Shallow
4.7,121.52,17.029,33.0,10.249885993251993,1.2246467991473532e-16,-1.0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,24,0,mb,Uplands,Other,Other,Shallow
5.2,125.624,6.275,135.0,12.804010321873838,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,16,0,mb,Uplands,Malalag,Malalag loam,Intermediate
5.1,123.969,6.815,33.0,13.57646767531825,-0.8660254037844385,-0.5000000000000004,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,17,0,mb,Uplands,Faraon,Faraon clay,Shallow
5.8,123.384,7.381,33.0,12.884008925230377,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,17,0,mb,Lowlands,Hydrosol,Hydrosol,Shallow
5.0,126.058,9.995,70.0,12.826394179590693,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,17,0,mb,Uplands,Bolinao,Bolinao clay,Shallow
5.1,122.889,7.354,40.0,10.24054950163561,-0.8660254037844385,-0.5000000000000004,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,17,0,mb,Uplands,Faraon,Other,Shallow
5.4,123.339,7.487,49.0,12.191701404435882,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,17,0,mb,Uplands,Adtuyon,Other,Shallow
4.0,125.547,7.839,169.0,15.784614769658228,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,19,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Intermediate
4.7,124.41,6.643,33.0,15.784614769658228,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,21,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.8,124.119,6.762,33.0,15.784614769658228,-0.8660254037844385,-0.5000000000000004,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,22,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
5.8,124.085,6.52,58.0,15.784614769658228,-0.8660254037844385,-0.5000000000000004,0.258819045102521,-0.9659258262890682,0.0,1.0,23,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.8,124.069,6.512,52.0,15.784614769658228,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,29,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.6,124.047,6.924,67.0,11.350792247434853,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,29,0,mb,Uplands,Other,Other,Shallow
4.8,125.896,8.459,66.0,11.164822038711838,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,0.0,1.0,30,0,mb,Lowlands,Other,Other,Shallow
5.1,125.827,10.962,33.0,12.826394179590693,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1,0,mb,Uplands,Bolinao,Bolinao clay,Shallow
4.6,124.364,6.63,54.0,15.784614769658228,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,10,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
